Date,t,Open,High,Low,Close
7/16/2018,1904,6357.01,6741.75,6357.01,6741.75
7/15/2018,1903,6272.7,6403.46,6256.51,6359.64
7/14/2018,1902,6247.5,6298.19,6212.22,6276.12
7/13/2018,1901,6235.03,6310.55,6192.24,6238.05
7/12/2018,1900,6396.78,6397.1,6136.42,6228.81
7/11/2018,1899,6330.77,6444.96,6330.47,6394.71
7/10/2018,1898,6739.21,6767.74,6320.72,6329.95
7/9/2018,1897,6775.08,6838.68,6724.34,6741.75
7/8/2018,1896,6857.8,6885.91,6747.98,6773.88
7/7/2018,1895,6668.71,6863.99,6579.24,6856.93
7/6/2018,1894,6638.69,6700.94,6533.55,6673.5
7/5/2018,1893,6599.71,6749.54,6546.65,6639.14
7/4/2018,1892,6550.87,6771.92,6450.46,6597.55
7/3/2018,1891,6596.66,6671.37,6447.75,6529.59
7/2/2018,1890,6380.38,6683.86,6305.7,6614.18
7/1/2018,1889,6411.68,6432.85,6289.29,6385.82
6/30/2018,1888,6214.22,6465.51,6214.22,6404
6/29/2018,1887,5898.13,6261.66,5835.75,6218.3
6/28/2018,1886,6153.16,6170.41,5873.05,5903.44
6/27/2018,1885,6084.4,6180,6052.85,6157.13
6/26/2018,1884,6253.55,6290.16,6093.67,6093.67
6/25/2018,1883,6171.97,6327.37,6119.68,6249.18
6/24/2018,1882,6164.28,6223.78,5826.41,6173.23
6/23/2018,1881,6090.1,6224.82,6071.81,6162.48
6/22/2018,1880,6737.88,6747.08,6006.6,6083.69
6/21/2018,1879,6780.09,6810.94,6715.17,6729.74
6/20/2018,1878,6770.76,6821.56,6611.88,6776.55
6/19/2018,1877,6742.39,6822.5,6709.92,6769.94
6/18/2018,1876,6510.07,6781.14,6446.68,6734.82
6/17/2018,1875,6545.53,6589.11,6499.27,6499.27
6/16/2018,1874,6455.45,6592.49,6402.29,6550.16
6/15/2018,1873,6674.08,6681.08,6433.87,6456.58
6/14/2018,1872,6342.75,6707.14,6334.46,6675.35
6/13/2018,1871,6596.88,6631.66,6285.63,6349.9
6/12/2018,1870,6905.82,6907.96,6542.08,6582.36
6/11/2018,1869,6799.29,6910.18,6706.63,6906.92
6/10/2018,1868,7499.55,7499.55,6709.07,6786.02
6/9/2018,1867,7632.52,7683.58,7531.98,7531.98
6/8/2018,1866,7685.14,7698.19,7558.4,7624.92
6/7/2018,1865,7650.82,7741.27,7650.82,7678.24
6/6/2018,1864,7625.97,7680.43,7502.01,7653.98
6/5/2018,1863,7500.9,7643.23,7397,7633.76
6/4/2018,1862,7722.53,7753.82,7474.04,7514.47
6/3/2018,1861,7632.09,7754.89,7613.04,7720.25
6/2/2018,1860,7536.72,7695.83,7497.26,7643.45
6/1/2018,1859,7500.7,7604.73,7407.34,7541.45
5/31/2018,1858,7406.15,7608.9,7361.13,7494.17
5/30/2018,1857,7469.73,7573.77,7313.6,7406.52
5/29/2018,1856,7129.46,7526.42,7090.68,7472.59
5/28/2018,1855,7371.31,7419.05,7100.89,7135.99
5/27/2018,1854,7362.08,7381.74,7270.96,7368.22
5/26/2018,1853,7486.48,7595.16,7349.12,7355.88
5/25/2018,1852,7592.3,7659.14,7392.65,7480.14
5/24/2018,1851,7561.12,7738.6,7331.14,7587.34
5/23/2018,1850,8037.08,8054.66,7507.88,7557.82
5/22/2018,1849,8419.87,8423.25,8004.58,8041.78
5/21/2018,1848,8522.33,8557.52,8365.12,8418.99
5/20/2018,1847,8246.99,8562.41,8205.24,8513.25
5/19/2018,1846,8255.73,8372.06,8183.35,8247.18
5/18/2018,1845,8091.83,8274.12,7974.82,8250.97
5/17/2018,1844,8370.05,8445.54,8054.12,8094.32
5/16/2018,1843,8504.41,8508.43,8175.49,8368.83
5/15/2018,1842,8705.19,8836.19,8456.45,8510.38
5/14/2018,1841,8713.1,8881.12,8367.97,8716.79
5/13/2018,1840,8515.49,8773.55,8395.12,8723.94
5/12/2018,1839,8441.44,8664.86,8223.5,8504.89
5/11/2018,1838,9052.96,9052.96,8394.46,8441.49
5/10/2018,1837,9325.96,9396.04,9040.52,9043.94
5/9/2018,1836,9223.73,9374.76,9031.62,9325.18
5/8/2018,1835,9380.87,9462.75,9127.77,9234.82
5/7/2018,1834,9645.67,9665.85,9231.53,9373.01
5/6/2018,1833,9845.31,9940.14,9465.25,9654.8
5/5/2018,1832,9700.28,9964.5,9695.12,9858.15
5/4/2018,1831,9695.5,9779.2,9585.96,9700.76
5/3/2018,1830,9233.97,9798.33,9188.15,9743.86
5/2/2018,1829,9104.6,9256.52,9015.14,9235.92
5/1/2018,1828,9251.47,9255.88,8891.05,9119.01
4/30/2018,1827,9426.11,9477.14,9166.81,9240.55
4/29/2018,1826,9346.41,9531.49,9193.71,9419.08
4/28/2018,1825,8939.27,9412.09,8931.99,9348.48
4/27/2018,1824,9290.63,9375.47,8987.05,8987.05
4/26/2018,1823,8867.32,9281.51,8727.09,9281.51
4/25/2018,1822,9701.03,9745.32,8799.84,8845.74
4/24/2018,1821,8934.34,9732.61,8927.83,9697.5
4/23/2018,1820,8794.39,8958.55,8788.81,8930.88
4/22/2018,1819,8925.06,9001.64,8779.61,8802.46
4/21/2018,1818,8848.79,8997.57,8652.15,8895.58
4/20/2018,1817,8286.88,8880.23,8244.54,8845.83
4/19/2018,1816,8159.27,8298.69,8138.78,8294.31
4/18/2018,1815,7944.43,8197.8,7886.01,8163.42
4/17/2018,1814,8071.66,8285.96,7881.72,7902.09
4/16/2018,1813,8337.57,8371.15,7925.73,8058.67
4/15/2018,1812,7999.33,8338.42,7999.33,8329.11
4/14/2018,1811,7874.67,8140.71,7846,7986.24
4/13/2018,1810,7901.09,8183.96,7758.93,7895.96
4/12/2018,1809,6955.38,7899.23,6806.51,7889.25
4/11/2018,1808,6843.47,6968.32,6817.59,6968.32
4/10/2018,1807,6795.44,6872.41,6704.15,6834.76
4/9/2018,1806,7044.32,7178.11,6661.99,6770.73
4/8/2018,1805,6919.98,7111.56,6919.98,7023.52
4/7/2018,1804,6630.51,7050.54,6630.51,6911.09
4/6/2018,1803,6815.96,6857.49,6575,6636.32
4/5/2018,1802,6848.65,6933.82,6644.8,6811.47
4/4/2018,1801,7456.41,7469.88,6803.88,6853.84
4/3/2018,1800,7102.26,7530.94,7072.49,7456.11
4/2/2018,1799,6844.86,7135.47,6816.58,7083.8
4/1/2018,1798,7003.06,7060.95,6526.87,6844.23
3/31/2018,1797,6892.48,7207.85,6863.52,6973.53
3/30/2018,1796,7171.45,7276.66,6683.93,6890.52
3/29/2018,1795,7979.07,7994.33,7081.38,7165.7
3/28/2018,1794,7836.83,8122.89,7809.17,7954.48
3/27/2018,1793,8200,8232.78,7797.28,7833.04
3/26/2018,1792,8498.47,8530.08,7921.43,8209.4
3/25/2018,1791,8612.81,8682.01,8449.1,8495.78
3/24/2018,1790,8901.95,8996.18,8665.7,8668.12
3/23/2018,1789,8736.25,8879.62,8360.62,8879.62
3/22/2018,1788,8939.44,9100.71,8564.9,8728.47
3/21/2018,1787,8937.48,9177.37,8846.33,8929.28
3/20/2018,1786,8619.67,9051.02,8389.89,8913.47
3/19/2018,1785,8344.12,8675.87,8182.4,8630.65
3/18/2018,1784,7890.52,8245.51,7397.99,8223.68
3/17/2018,1783,8321.91,8346.53,7812.82,7916.88
3/16/2018,1782,8322.91,8585.15,8005.31,8338.35
3/15/2018,1781,8290.76,8428.35,7783.05,8300.86
3/14/2018,1780,9214.65,9355.85,8068.59,8269.81
3/13/2018,1779,9173.04,9470.38,8958.19,9194.85
3/12/2018,1778,9602.93,9937.5,8956.43,9205.12
3/11/2018,1777,8852.78,9711.89,8607.12,9578.63
3/10/2018,1776,9350.59,9531.32,8828.47,8866
3/9/2018,1775,9414.69,9466.35,8513.03,9337.55
3/8/2018,1774,9951.44,10147.4,9335.87,9395.01
3/7/2018,1773,10803.9,10929.5,9692.12,9965.57
3/6/2018,1772,11500.1,11500.1,10694.3,10779.9
3/5/2018,1771,11532.4,11704.1,11443.9,11573.3
3/4/2018,1770,11497.4,11512.6,11136.1,11512.6
3/3/2018,1769,11101.9,11528.2,11002.4,11489.7
3/2/2018,1768,10977.4,11189,10850.1,11086.4
3/1/2018,1767,10385,11052.3,10352.7,10951
2/28/2018,1766,10687.2,11089.8,10393.1,10397.9
2/27/2018,1765,10393.9,10878.5,10246.1,10725.6
2/26/2018,1764,9669.43,10475,9501.73,10366.7
2/25/2018,1763,9796.42,9923.22,9407.06,9664.73
2/24/2018,1762,10287.7,10597.2,9546.97,9813.07
2/23/2018,1761,9937.07,10487.3,9734.56,10301.1
2/22/2018,1760,10660.4,11039.1,9939.09,10005
2/21/2018,1759,11372.2,11418.5,10479.1,10690.4
2/20/2018,1758,11231.8,11958.5,11231.8,11403.7
2/19/2018,1757,10552.6,11273.8,10513.2,11225.3
2/18/2018,1756,11123.4,11349.8,10326,10551.8
2/17/2018,1755,10207.5,11139.5,10149.4,11112.7
2/16/2018,1754,10135.7,10324.1,9824.82,10233.9
2/15/2018,1753,9488.32,10234.8,9395.58,10166.4
2/14/2018,1752,8599.92,9518.54,8599.92,9494.63
2/13/2018,1751,8926.72,8958.47,8455.41,8598.31
2/12/2018,1750,8141.43,8985.92,8141.43,8926.57
2/11/2018,1749,8616.13,8616.13,7931.1,8129.97
2/10/2018,1748,8720.08,9122.55,8295.47,8621.9
2/9/2018,1747,8271.84,8736.98,7884.71,8736.98
2/8/2018,1746,7637.86,8558.77,7637.86,8265.59
2/7/2018,1745,7755.49,8509.11,7236.79,7621.3
2/6/2018,1744,7051.75,7850.7,6048.26,7754
2/5/2018,1743,8270.54,8364.84,6756.68,6955.27
2/4/2018,1742,9175.7,9334.87,8031.22,8277.01
2/3/2018,1741,8852.12,9430.75,8251.63,9174.91
2/2/2018,1740,9142.28,9142.28,7796.49,8830.75
2/1/2018,1739,10237.3,10288.8,8812.28,9170.54
1/31/2018,1738,10108.2,10381.6,9777.42,10221.1
1/30/2018,1737,11306.8,11307.2,10036.2,10106.3
1/29/2018,1736,11755.5,11875.6,11179.2,11296.4
1/28/2018,1735,11475.3,12040.3,11475.3,11786.3
1/27/2018,1734,11174.9,11614.9,10989.2,11440.7
1/26/2018,1733,11256,11656.7,10470.3,11171.4
1/25/2018,1732,11421.7,11785.7,11057.4,11259.4
1/24/2018,1731,10903.4,11501.4,10639.8,11359.4
1/23/2018,1730,10944.5,11377.6,10129.7,10868.4
1/22/2018,1729,11633.1,11966.4,10240.2,10931.4
1/21/2018,1728,12889.2,12895.9,11288.2,11600.1
1/20/2018,1727,11656.2,13103,11656.2,12899.2
1/19/2018,1726,11429.8,11992.8,11172.1,11607.4
1/18/2018,1725,11198.8,12107.3,10942.5,11474.9
1/17/2018,1724,11431.1,11678,9402.29,11188.6
1/16/2018,1723,13836.1,13843.1,10194.9,11490.5
1/15/2018,1722,13767.3,14445.5,13641.7,13819.8
1/14/2018,1721,14370.8,14511.8,13268,13772
1/13/2018,1720,13952.4,14659.5,13952.4,14360.2
1/12/2018,1719,13453.9,14229.9,13158.1,13980.6
1/11/2018,1718,14968.2,15018.8,13105.9,13405.8
1/10/2018,1717,14588.5,14973.3,13691.2,14973.3
1/9/2018,1716,15123.7,15497.5,14424,14595.4
1/8/2018,1715,16476.2,16537.9,14208.2,15170.1
1/7/2018,1714,17527.3,17579.6,16087.7,16477.6
1/6/2018,1713,17462.1,17712.4,16764.6,17527
1/5/2018,1712,15477.2,17705.2,15202.8,17429.5
1/4/2018,1711,15270.7,15739.7,14522.2,15599.2
1/3/2018,1710,14978.2,15572.8,14844.5,15201
1/2/2018,1709,13625,15444.6,13163.6,14982.1
1/1/2018,1708,14112.2,14112.2,13154.7,13657.2
12/31/2017,1707,12897.7,14377.4,12755.6,14156.4
12/30/2017,1706,14681.9,14681.9,12350.1,12952.2
12/29/2017,1705,14695.8,15279,14307,14656.2
12/28/2017,1704,15864.1,15888.4,13937.3,14606.5
12/27/2017,1703,16163.5,16930.9,15114.3,15838.5
12/26/2017,1702,14036.6,16461.2,14028.9,16099.8
12/25/2017,1701,13995.9,14593,13448.9,14026.6
12/24/2017,1700,14608.2,14626,12747.7,13925.8
12/23/2017,1699,13948.7,15603.2,13828.8,14699.2
12/22/2017,1698,15898,15943.4,11833,13831.8
12/21/2017,1697,16642.4,17567.7,15342.7,15802.9
12/20/2017,1696,17760.3,17934.7,16077.7,16624.6
12/19/2017,1695,19118.3,19177.8,17275.4,17776.7
12/18/2017,1694,19106.4,19371,18355.9,19114.2
12/17/2017,1693,19475.8,20089,18974.1,19140.8
12/16/2017,1692,17760.3,19716.7,17515.3,19497.4
12/15/2017,1691,16601.3,18154.1,16601.3,17706.9
12/14/2017,1690,16384.6,17085.8,16185.9,16564
12/13/2017,1689,17500,17653.1,16039.7,16408.2
12/12/2017,1688,16919.8,17781.8,16571.6,17415.4
12/11/2017,1687,15427.4,17513.9,15404.8,16936.8
12/10/2017,1686,15168.4,15850.6,13226.6,15455.4
12/9/2017,1685,16523.3,16783,13674.9,15178.2
12/8/2017,1684,17802.9,18353.4,14336.9,16569.4
12/7/2017,1683,14266.1,17899.7,14057.3,17899.7
12/6/2017,1682,11923.4,14369.1,11923.4,14291.5
12/5/2017,1681,11685.7,12032,11604.6,11916.7
12/4/2017,1680,11315.4,11657.2,11081.8,11657.2
12/3/2017,1679,11082.7,11858.7,10862,11323.2
12/2/2017,1678,10978.3,11320.2,10905.1,11074.6
12/1/2017,1677,10198.6,11046.7,9694.65,10975.6
11/30/2017,1676,9906.79,10801,9202.05,10233.6
11/29/2017,1675,10077.4,11517.4,9601.03,9888.61
11/28/2017,1674,9823.43,10125.7,9736.3,10058.8
11/27/2017,1673,9352.72,9818.35,9352.72,9818.35
11/26/2017,1672,8789.04,9522.93,8775.59,9330.55
11/25/2017,1671,8241.71,8790.92,8191.15,8790.92
11/24/2017,1670,8074.02,8374.16,7940.93,8253.69
11/23/2017,1669,8232.38,8267.4,8038.77,8038.77
11/22/2017,1668,8077.95,8302.26,8075.47,8253.55
11/21/2017,1667,8205.74,8348.66,7762.71,8071.26
11/20/2017,1666,8039.07,8336.86,7949.36,8200.64
11/19/2017,1665,7766.03,8101.91,7694.1,8036.49
11/18/2017,1664,7697.21,7884.99,7463.44,7790.15
11/17/2017,1663,7853.57,8004.59,7561.09,7708.99
11/16/2017,1662,7323.24,7967.38,7176.58,7871.69
11/15/2017,1661,6634.76,7342.25,6634.76,7315.54
11/14/2017,1660,6561.48,6764.98,6461.75,6635.75
11/13/2017,1659,5938.25,6811.19,5844.29,6559.49
11/12/2017,1658,6295.45,6625.05,5519.01,5950.07
11/11/2017,1657,6618.61,6873.15,6204.22,6357.6
11/10/2017,1656,7173.73,7312,6436.87,6618.14
11/9/2017,1655,7446.83,7446.83,7101.52,7143.58
11/8/2017,1654,7141.38,7776.42,7114.02,7459.69
11/7/2017,1653,7023.1,7253.32,7023.1,7144.38
11/6/2017,1652,7403.22,7445.77,7007.31,7022.76
11/5/2017,1651,7404.52,7617.48,7333.19,7407.41
11/4/2017,1650,7164.48,7492.86,7031.28,7379.95
11/3/2017,1649,7087.53,7461.29,7002.94,7207.76
11/2/2017,1648,6777.77,7367.33,6758.72,7078.5
11/1/2017,1647,6440.97,6767.31,6377.88,6767.31
10/31/2017,1646,6132.02,6470.43,6103.33,6468.4
10/30/2017,1645,6114.85,6214.99,6040.85,6130.53
10/29/2017,1644,5754.44,6255.71,5724.58,6153.85
10/28/2017,1643,5787.82,5876.72,5689.19,5753.09
10/27/2017,1642,5899.74,5988.39,5728.82,5780.9
10/26/2017,1641,5747.95,5976.8,5721.22,5904.83
10/25/2017,1640,5524.6,5754.33,5397.88,5750.8
10/24/2017,1639,5935.52,5935.52,5504.18,5526.64
10/23/2017,1638,6006,6075.59,5732.47,5930.32
10/22/2017,1637,6036.66,6076.26,5792.34,6008.42
10/21/2017,1636,5996.79,6194.88,5965.07,6031.6
10/20/2017,1635,5708.11,6060.11,5627.23,6011.45
10/19/2017,1634,5583.74,5744.35,5531.06,5708.52
10/18/2017,1633,5603.82,5603.82,5151.44,5590.69
10/17/2017,1632,5741.58,5800.35,5472.72,5605.51
10/16/2017,1631,5687.57,5776.23,5544.21,5725.59
10/15/2017,1630,5835.96,5852.48,5478.61,5678.19
10/14/2017,1629,5643.53,5837.7,5591.64,5831.79
10/13/2017,1628,5464.16,5840.3,5436.85,5647.21
10/12/2017,1627,4829.58,5446.91,4822,5446.91
10/11/2017,1626,4789.25,4873.73,4751.63,4826.48
10/10/2017,1625,4776.21,4922.17,4765.1,4781.99
10/9/2017,1624,4614.52,4878.71,4564.25,4772.02
10/8/2017,1623,4429.67,4624.14,4405.64,4610.48
10/7/2017,1622,4369.35,4443.88,4321.05,4426.89
10/6/2017,1621,4324.46,4413.27,4320.53,4370.81
10/5/2017,1620,4229.88,4362.64,4164.05,4328.41
10/4/2017,1619,4319.37,4352.31,4210.42,4229.36
10/3/2017,1618,4408.46,4432.47,4258.89,4317.48
10/2/2017,1617,4395.81,4470.23,4377.46,4409.32
10/1/2017,1616,4341.05,4403.74,4269.81,4403.74
9/30/2017,1615,4166.11,4358.43,4160.86,4338.71
9/29/2017,1614,4171.62,4214.63,4039.29,4163.07
9/28/2017,1613,4197.13,4279.31,4109.7,4174.73
9/27/2017,1612,3892.94,4210.05,3884.82,4200.67
9/26/2017,1611,3928.41,3969.89,3869.9,3892.35
9/25/2017,1610,3681.58,3950.25,3681.58,3926.07
9/24/2017,1609,3796.15,3796.15,3666.9,3682.84
9/23/2017,1608,3629.92,3819.21,3594.58,3792.4
9/22/2017,1607,3628.02,3758.27,3553.53,3630.7
9/21/2017,1606,3901.47,3916.42,3613.63,3631.04
9/20/2017,1605,3916.36,4031.39,3857.73,3905.95
9/19/2017,1604,4073.79,4094.07,3868.87,3924.97
9/18/2017,1603,3591.09,4079.23,3591.09,4065.2
9/17/2017,1602,3606.28,3664.81,3445.64,3582.88
9/16/2017,1601,3637.75,3808.84,3487.79,3625.04
9/15/2017,1600,3166.3,3733.45,2946.62,3637.52
9/14/2017,1599,3875.37,3920.6,3153.86,3154.95
9/13/2017,1598,4131.98,4131.98,3789.92,3882.59
9/12/2017,1597,4168.88,4344.65,4085.22,4130.81
9/11/2017,1596,4122.47,4261.67,4099.4,4161.27
9/10/2017,1595,4229.34,4245.44,3951.04,4122.94
9/9/2017,1594,4229.81,4308.82,4114.11,4226.06
9/8/2017,1593,4605.16,4661,4075.18,4228.75
9/7/2017,1592,4589.14,4655.04,4491.33,4599.88
9/6/2017,1591,4376.59,4617.25,4376.59,4597.12
9/5/2017,1590,4228.29,4427.84,3998.11,4376.53
9/4/2017,1589,4591.63,4591.63,4108.4,4236.31
9/3/2017,1588,4585.27,4714.08,4417.59,4582.96
9/2/2017,1587,4901.42,4975.04,4469.24,4578.77
9/1/2017,1586,4701.76,4892.01,4678.53,4892.01
8/31/2017,1585,4555.59,4736.05,4549.4,4703.39
8/30/2017,1584,4570.36,4626.52,4471.41,4565.3
8/29/2017,1583,4389.21,4625.68,4352.13,4579.02
8/28/2017,1582,4384.45,4403.93,4224.64,4382.66
8/27/2017,1581,4345.1,4416.59,4317.29,4382.88
8/26/2017,1580,4372.06,4379.28,4269.52,4352.4
8/25/2017,1579,4332.82,4455.7,4307.35,4371.6
8/24/2017,1578,4137.6,4376.39,4130.26,4334.68
8/23/2017,1577,4089.01,4255.78,4078.41,4151.52
8/22/2017,1576,3998.35,4128.76,3674.58,4100.52
8/21/2017,1575,4090.48,4109.14,3988.6,4001.74
8/20/2017,1574,4189.31,4196.29,4069.88,4087.66
8/19/2017,1573,4137.75,4243.26,3970.55,4193.7
8/18/2017,1572,4324.34,4370.13,4015.4,4160.62
8/17/2017,1571,4384.44,4484.7,4243.71,4331.69
8/16/2017,1570,4200.34,4381.23,3994.42,4376.63
8/15/2017,1569,4326.99,4455.97,3906.18,4181.93
8/14/2017,1568,4066.1,4325.13,3989.16,4325.13
8/13/2017,1567,3880.04,4208.39,3857.8,4073.26
8/12/2017,1566,3650.63,3949.92,3613.7,3884.71
8/11/2017,1565,3373.82,3679.72,3372.12,3650.62
8/10/2017,1564,3341.84,3453.45,3319.47,3381.28
8/9/2017,1563,3420.4,3422.76,3247.67,3342.47
8/8/2017,1562,3370.22,3484.85,3345.83,3419.94
8/7/2017,1561,3212.78,3397.68,3180.89,3378.94
8/6/2017,1560,3257.61,3293.29,3155.6,3213.94
8/5/2017,1559,2897.63,3290.01,2874.83,3252.91
8/4/2017,1558,2806.93,2899.33,2743.72,2895.89
8/3/2017,1557,2709.56,2813.31,2685.14,2804.73
8/2/2017,1556,2727.13,2762.53,2668.59,2710.67
8/1/2017,1555,2871.3,2921.35,2685.61,2718.26
7/31/2017,1554,2763.24,2889.62,2720.61,2875.34
7/30/2017,1553,2724.39,2758.53,2644.85,2757.18
7/29/2017,1552,2807.02,2808.76,2692.8,2726.45
7/28/2017,1551,2679.73,2897.45,2679.73,2809.01
7/27/2017,1550,2538.71,2693.32,2529.34,2671.78
7/26/2017,1549,2577.77,2610.76,2450.8,2529.45
7/25/2017,1548,2757.5,2768.08,2480.96,2576.48
7/24/2017,1547,2732.7,2777.26,2699.19,2754.86
7/23/2017,1546,2808.1,2832.18,2653.94,2730.4
7/22/2017,1545,2668.63,2862.42,2657.71,2810.12
7/21/2017,1544,2838.41,2838.41,2621.85,2667.76
7/20/2017,1543,2269.89,2900.7,2269.89,2817.6
7/19/2017,1542,2323.08,2397.17,2260.23,2273.43
7/18/2017,1541,2233.52,2387.61,2164.77,2318.88
7/17/2017,1540,1932.62,2230.49,1932.62,2228.41
7/16/2017,1539,1991.98,2058.77,1843.03,1929.82
7/15/2017,1538,2230.12,2231.14,1990.41,1998.86
7/14/2017,1537,2360.59,2363.25,2183.22,2233.34
7/13/2017,1536,2402.7,2425.22,2340.83,2357.9
7/12/2017,1535,2332.77,2423.71,2275.14,2398.84
7/11/2017,1534,2385.89,2413.47,2296.81,2337.79
7/10/2017,1533,2525.25,2537.16,2321.13,2372.56
7/9/2017,1532,2572.61,2635.49,2517.59,2518.44
7/8/2017,1531,2520.27,2571.34,2492.31,2571.34
7/7/2017,1530,2608.59,2916.14,2498.87,2518.66
7/6/2017,1529,2608.1,2616.72,2581.69,2608.56
7/5/2017,1528,2602.87,2622.65,2538.55,2601.99
7/4/2017,1527,2561,2631.59,2559.35,2601.64
7/3/2017,1526,2498.56,2595,2480.47,2564.06
7/2/2017,1525,2436.4,2514.28,2394.84,2506.47
7/1/2017,1524,2492.6,2515.27,2419.23,2434.55
6/30/2017,1523,2539.24,2559.25,2478.43,2480.84
6/29/2017,1522,2567.56,2588.83,2510.48,2539.32
6/28/2017,1521,2553.03,2603.98,2484.42,2574.79
6/27/2017,1520,2478.45,2552.45,2332.99,2552.45
6/26/2017,1519,2590.57,2615.25,2376.29,2478.45
6/25/2017,1518,2607.25,2682.26,2552.12,2589.41
6/24/2017,1517,2738.52,2757.94,2583.19,2608.72
6/23/2017,1516,2707.34,2765.17,2706.37,2744.91
6/22/2017,1515,2691.03,2723.74,2642.36,2705.41
6/21/2017,1514,2709.43,2772.01,2660.4,2689.1
6/20/2017,1513,2591.26,2763.45,2589.82,2721.79
6/19/2017,1512,2549.03,2662.85,2549.03,2589.6
6/18/2017,1511,2655.35,2662.1,2516.33,2548.29
6/17/2017,1510,2514.01,2685.19,2484.96,2655.88
6/16/2017,1509,2469.57,2539.92,2385.15,2518.56
6/15/2017,1508,2499.58,2534.71,2212.96,2464.58
6/14/2017,1507,2716.88,2786.83,2412.94,2506.37
6/13/2017,1506,2680.91,2789.04,2650.38,2717.02
6/12/2017,1505,2953.22,2997.26,2518.56,2659.63
6/11/2017,1504,2942.41,2996.6,2840.53,2958.11
6/10/2017,1503,2828.14,2950.99,2746.55,2947.71
6/9/2017,1502,2807.44,2901.71,2795.62,2823.81
6/8/2017,1501,2720.49,2815.3,2670.95,2805.62
6/7/2017,1500,2869.38,2869.38,2700.56,2732.16
6/6/2017,1499,2690.84,2999.91,2690.84,2863.2
6/5/2017,1498,2512.4,2686.81,2510.22,2686.81
6/4/2017,1497,2547.79,2585.89,2452.54,2511.81
6/3/2017,1496,2493.72,2581.91,2423.57,2515.35
6/2/2017,1495,2404.03,2488.55,2373.32,2488.55
6/1/2017,1494,2288.33,2448.39,2288.33,2407.88
5/31/2017,1493,2187.19,2311.08,2145.57,2286.41
5/30/2017,1492,2255.36,2301.96,2124.57,2175.47
5/29/2017,1491,2159.43,2307.05,2107.17,2255.61
5/28/2017,1490,2054.08,2267.34,2054.08,2155.8
5/27/2017,1489,2196.27,2260.2,1855.83,2038.87
5/26/2017,1488,2320.89,2573.79,2071.99,2202.42
5/25/2017,1487,2446.24,2763.71,2285.3,2304.98
5/24/2017,1486,2321.37,2523.72,2321.37,2443.64
5/23/2017,1485,2191.56,2320.82,2178.5,2320.42
5/22/2017,1484,2043.19,2303.9,2017.87,2173.4
5/21/2017,1483,2067.03,2119.08,2037.5,2041.2
5/20/2017,1482,1984.24,2084.73,1974.92,2084.73
5/19/2017,1481,1897.37,2004.52,1890.25,1987.71
5/18/2017,1480,1818.7,1904.48,1807.12,1888.65
5/17/2017,1479,1726.73,1864.05,1661.91,1839.09
5/16/2017,1478,1741.7,1785.94,1686.54,1734.45
5/15/2017,1477,1808.44,1812.8,1708.54,1738.43
5/14/2017,1476,1800.86,1831.42,1776.62,1808.91
5/13/2017,1475,1723.12,1812.99,1651.08,1804.91
5/12/2017,1474,1845.76,1856.15,1694.01,1724.24
5/11/2017,1473,1780.37,1873.93,1755.35,1848.57
5/10/2017,1472,1756.52,1788.44,1719.1,1787.13
5/9/2017,1471,1723.89,1833.49,1716.3,1755.36
5/8/2017,1470,1596.92,1723.35,1596.92,1723.35
5/7/2017,1469,1579.47,1596.72,1559.76,1596.71
5/6/2017,1468,1556.81,1578.8,1542.5,1578.8
5/5/2017,1467,1540.87,1618.03,1530.31,1555.45
5/4/2017,1466,1490.72,1608.91,1490.72,1537.67
5/3/2017,1465,1453.78,1492.77,1447.49,1490.09
5/2/2017,1464,1421.03,1473.9,1415.69,1452.82
5/1/2017,1463,1348.3,1434.32,1348.3,1421.6
4/30/2017,1462,1321.87,1347.91,1314.92,1347.89
4/29/2017,1461,1317.84,1327.2,1315.21,1321.79
4/28/2017,1460,1317.74,1331.28,1292.37,1316.48
4/27/2017,1459,1281.88,1319.7,1281.3,1317.73
4/26/2017,1458,1265.99,1294.83,1265.93,1281.08
4/25/2017,1457,1250.45,1267.58,1249.97,1265.49
4/24/2017,1456,1209.63,1250.94,1209.63,1250.15
4/23/2017,1455,1231.92,1232.2,1203.94,1207.21
4/22/2017,1454,1222.71,1235.56,1208.47,1231.71
4/21/2017,1453,1229.42,1235.94,1215.56,1222.05
4/20/2017,1452,1211.08,1240.79,1208.41,1229.08
4/19/2017,1451,1212.13,1215.51,1205.08,1210.29
4/18/2017,1450,1193.77,1217.57,1193.77,1211.67
4/17/2017,1449,1183.25,1194.9,1172.65,1193.91
4/16/2017,1448,1172.61,1187.22,1172.61,1182.94
4/15/2017,1447,1167.3,1188,1164.96,1172.52
4/14/2017,1446,1170.33,1190.8,1159.79,1167.54
4/13/2017,1445,1201.02,1205.89,1156.44,1169.28
4/12/2017,1444,1204.81,1207.14,1196.76,1200.37
4/11/2017,1443,1187.46,1208.07,1187.46,1205.01
4/10/2017,1442,1187.3,1190.34,1179.04,1187.13
4/9/2017,1441,1176.57,1197.21,1171.86,1187.87
4/8/2017,1440,1172.65,1184.98,1162.58,1175.95
4/7/2017,1439,1178.94,1186.58,1163.39,1176.9
4/6/2017,1438,1125.81,1188.37,1125.81,1182.68
4/5/2017,1437,1134.14,1135.09,1113.63,1124.78
4/4/2017,1436,1145.52,1156.44,1120.52,1133.25
