Date,t,Open,High,Low,Close,,
4/14/2018,205,0.38,0.42,0.38,0.39,,
4/13/2018,204,0.39,0.42,0.37,0.38,,
4/12/2018,203,0.36,0.39,0.34,0.39,,
4/11/2018,202,0.36,0.38,0.35,0.36,,
4/10/2018,201,0.32,0.36,0.31,0.36,,
4/9/2018,200,0.33,0.34,0.3,0.31,,
4/8/2018,199,0.31,0.33,0.3,0.33,,
4/7/2018,198,0.28,0.31,0.28,0.3,,
4/6/2018,197,0.29,0.29,0.27,0.28,,
4/5/2018,196,0.29,0.31,0.27,0.29,,
4/4/2018,195,0.3,0.3,0.27,0.29,,
4/3/2018,194,0.27,0.3,0.27,0.3,,
4/2/2018,193,0.26,0.28,0.26,0.27,,
4/1/2018,192,0.28,0.28,0.24,0.26,,
3/31/2018,191,0.29,0.3,0.28,0.28,,
3/30/2018,190,0.28,0.31,0.27,0.29,,
3/29/2018,189,0.35,0.35,0.28,0.28,,
3/28/2018,188,0.34,0.36,0.34,0.35,,
3/27/2018,187,0.37,0.37,0.34,0.34,,
3/26/2018,186,0.41,0.41,0.35,0.37,,
3/25/2018,185,0.41,0.42,0.39,0.41,,
3/24/2018,184,0.41,0.43,0.4,0.42,,
3/23/2018,183,0.42,0.43,0.38,0.41,,
3/22/2018,182,0.44,0.46,0.39,0.42,,
3/21/2018,181,0.39,0.46,0.39,0.45,,
3/20/2018,180,0.39,0.4,0.36,0.39,,
3/19/2018,179,0.37,0.39,0.35,0.38,,
3/18/2018,178,0.37,0.38,0.28,0.37,,
3/17/2018,177,0.42,0.42,0.37,0.37,,
3/16/2018,176,0.42,0.44,0.42,0.42,,
3/15/2018,175,0.44,0.44,0.4,0.42,,
3/14/2018,174,0.57,0.58,0.43,0.44,,
3/13/2018,173,0.51,0.57,0.5,0.56,,
3/12/2018,172,0.51,0.56,0.5,0.51,,
3/11/2018,171,0.47,0.52,0.45,0.51,,
3/10/2018,170,0.48,0.51,0.47,0.47,,
3/9/2018,169,0.49,0.49,0.43,0.48,,
3/8/2018,168,0.52,0.52,0.46,0.49,,
3/7/2018,167,0.53,0.57,0.46,0.52,,
3/6/2018,166,0.58,0.58,0.53,0.53,,
3/5/2018,165,0.59,0.61,0.58,0.59,,
3/4/2018,164,0.63,0.64,0.57,0.59,,
3/3/2018,163,0.65,0.67,0.62,0.63,,
3/2/2018,162,0.66,0.67,0.65,0.65,,
3/1/2018,161,0.66,0.68,0.65,0.66,,
2/28/2018,160,0.72,0.74,0.66,0.66,,
2/27/2018,159,0.69,0.74,0.68,0.72,,
2/26/2018,158,0.67,0.7,0.64,0.69,,
2/25/2018,157,0.65,0.7,0.64,0.68,,
2/24/2018,156,0.68,0.72,0.62,0.65,,
2/23/2018,155,0.6,0.68,0.57,0.67,,
2/22/2018,154,0.65,0.71,0.58,0.6,,
2/21/2018,153,0.7,0.73,0.62,0.65,,
2/20/2018,152,0.77,0.82,0.7,0.7,,
2/19/2018,151,0.76,0.88,0.71,0.77,,
2/18/2018,150,0.68,0.78,0.59,0.76,,
2/17/2018,149,0.64,0.68,0.64,0.67,,
2/16/2018,148,0.56,0.67,0.56,0.64,,
2/15/2018,147,0.57,0.58,0.53,0.57,,
2/14/2018,146,0.56,0.59,0.53,0.57,,
2/13/2018,145,0.49,0.62,0.48,0.57,,
2/12/2018,144,0.42,0.52,0.41,0.49,,
2/11/2018,143,0.42,0.44,0.38,0.42,,
2/10/2018,142,0.44,0.48,0.4,0.42,,
2/9/2018,141,0.41,0.44,0.39,0.44,,
2/8/2018,140,0.38,0.43,0.38,0.41,,
2/7/2018,139,0.43,0.44,0.37,0.38,,
2/6/2018,138,0.34,0.44,0.27,0.43,,
2/5/2018,137,0.43,0.44,0.31,0.34,,
2/4/2018,136,0.52,0.53,0.4,0.43,,
2/3/2018,135,0.5,0.54,0.45,0.52,,
2/2/2018,134,0.52,0.52,0.35,0.49,,
2/1/2018,133,0.62,0.62,0.48,0.52,,
1/31/2018,132,0.6,0.62,0.57,0.62,,
1/30/2018,131,0.7,0.7,0.56,0.6,,
1/29/2018,130,0.76,0.76,0.69,0.7,,
1/28/2018,129,0.79,0.86,0.75,0.76,,
1/27/2018,128,0.71,0.85,0.69,0.78,,
1/26/2018,127,0.76,0.79,0.68,0.71,,
1/25/2018,126,0.8,0.83,0.72,0.76,,
1/24/2018,125,0.8,0.83,0.77,0.79,,
1/23/2018,124,0.8,0.86,0.72,0.8,,
1/22/2018,123,0.91,1.02,0.73,0.8,,
1/21/2018,122,1.2,1.2,0.84,0.89,,
1/20/2018,121,0.82,1.22,0.81,1.22,,
1/19/2018,120,0.74,0.91,0.7,0.81,,
1/18/2018,119,0.7,0.82,0.69,0.74,,
1/17/2018,118,0.75,0.77,0.48,0.7,,
1/16/2018,117,0.88,0.88,0.52,0.76,,
1/15/2018,116,1.01,1.04,0.85,0.88,,
1/14/2018,115,1.11,1.15,0.94,1.01,,
1/13/2018,114,1.05,1.28,1.05,1.1,,
1/12/2018,113,1.03,1.14,0.99,1.05,,
1/11/2018,112,1.18,1.29,0.97,1.01,,
1/10/2018,111,1.24,1.26,1.09,1.19,,
1/9/2018,110,1.38,1.42,1.18,1.23,,
1/8/2018,109,1.27,1.44,1.05,1.38,,
1/7/2018,108,1.09,1.32,1.01,1.27,,
1/6/2018,107,0.96,1.19,0.94,1.06,,
1/5/2018,106,0.96,1.26,0.85,0.91,,
1/4/2018,105,0.68,1.02,0.68,0.98,,
1/3/2018,104,0.67,0.7,0.63,0.68,,
1/2/2018,103,0.73,0.76,0.59,0.67,,
1/1/2018,102,0.6,0.74,0.57,0.73,,
12/31/2017,101,0.56,0.61,0.52,0.6,,
12/30/2017,100,0.49,0.59,0.43,0.59,,
12/29/2017,99,0.51,0.52,0.46,0.49,,
12/28/2017,98,0.5,0.51,0.44,0.51,,
12/27/2017,97,0.52,0.53,0.46,0.51,,
12/26/2017,96,0.51,0.55,0.44,0.52,,
12/25/2017,95,0.55,0.58,0.49,0.5,,
12/24/2017,94,0.58,0.6,0.44,0.54,,
12/23/2017,93,0.44,0.72,0.44,0.58,,
12/22/2017,92,0.43,0.46,0.28,0.43,,
12/21/2017,91,0.38,0.47,0.37,0.42,,
12/20/2017,90,0.44,0.44,0.35,0.37,,
12/19/2017,89,0.43,0.51,0.42,0.44,,
12/18/2017,88,0.42,0.43,0.36,0.43,,
12/17/2017,87,0.34,0.44,0.34,0.42,,
12/16/2017,86,0.32,0.35,0.29,0.34,,
12/15/2017,85,0.31,0.35,0.26,0.32,,
12/14/2017,84,0.26,0.37,0.25,0.31,,
12/13/2017,83,0.23,0.29,0.22,0.26,,
12/12/2017,82,0.25,0.27,0.21,0.23,,
12/11/2017,81,0.26,0.29,0.25,0.26,,
12/10/2017,80,0.24,0.27,0.22,0.25,,
12/9/2017,79,0.25,0.27,0.23,0.24,,
12/8/2017,78,0.26,0.27,0.21,0.25,,
12/7/2017,77,0.28,0.31,0.24,0.26,,
12/6/2017,76,0.31,0.35,0.27,0.29,,
12/5/2017,75,0.23,0.31,0.22,0.31,,
12/4/2017,74,0.23,0.25,0.21,0.23,,
12/3/2017,73,0.21,0.26,0.19,0.23,,
12/2/2017,72,0.18,0.22,0.17,0.21,,
12/1/2017,71,0.17,0.18,0.16,0.18,,
11/30/2017,70,0.15,0.18,0.14,0.17,,
11/29/2017,69,0.18,0.18,0.14,0.15,,
11/28/2017,68,0.19,0.19,0.18,0.18,,
11/27/2017,67,0.18,0.19,0.17,0.18,,
11/26/2017,66,0.18,0.19,0.17,0.18,,
11/25/2017,65,0.19,0.19,0.17,0.18,,
11/24/2017,64,0.17,0.19,0.16,0.19,,
11/23/2017,63,0.17,0.19,0.16,0.16,,
11/22/2017,62,0.16,0.17,0.15,0.17,,
11/21/2017,61,0.16,0.17,0.15,0.16,,
11/20/2017,60,0.16,0.17,0.16,0.16,,
11/19/2017,59,0.17,0.17,0.16,0.16,,
11/18/2017,58,0.16,0.18,0.15,0.17,,
11/17/2017,57,0.17,0.17,0.15,0.16,,
11/16/2017,56,0.19,0.19,0.16,0.17,,
11/15/2017,55,0.19,0.19,0.18,0.19,,
11/14/2017,54,0.18,0.2,0.17,0.19,,
11/13/2017,53,0.17,0.21,0.17,0.18,,
11/12/2017,52,0.18,0.2,0.15,0.17,,
11/11/2017,51,0.19,0.2,0.17,0.18,,
11/10/2017,50,0.22,0.23,0.18,0.19,,
11/9/2017,49,0.22,0.25,0.2,0.22,,
11/8/2017,48,0.18,0.26,0.17,0.21,,
11/7/2017,47,0.17,0.18,0.16,0.18,,
11/6/2017,46,0.17,0.17,0.16,0.17,,
11/5/2017,45,0.18,0.18,0.17,0.17,,
11/4/2017,44,0.17,0.19,0.16,0.18,,
11/3/2017,43,0.16,0.19,0.16,0.17,,
11/2/2017,42,0.16,0.19,0.14,0.17,,
11/1/2017,41,0.19,0.19,0.16,0.16,,
10/31/2017,40,0.21,0.22,0.18,0.19,,
10/30/2017,39,0.2,0.21,0.2,0.21,,
10/29/2017,38,0.21,0.22,0.18,0.2,,
10/28/2017,37,0.22,0.23,0.2,0.21,,
10/27/2017,36,0.23,0.24,0.22,0.22,,
10/26/2017,35,0.25,0.25,0.22,0.23,,
10/25/2017,34,0.26,0.26,0.24,0.25,,
10/24/2017,33,0.24,0.29,0.24,0.25,,
10/23/2017,32,0.26,0.28,0.23,0.25,,
10/22/2017,31,0.26,0.29,0.25,0.26,,
10/21/2017,30,0.22,0.27,0.2,0.25,,
10/20/2017,29,0.3,0.32,0.22,0.22,,
10/19/2017,28,0.37,0.38,0.29,0.3,,
10/18/2017,27,0.4,0.4,0.33,0.37,,
10/17/2017,26,0.42,0.42,0.36,0.4,,
10/16/2017,25,0.42,0.53,0.39,0.42,,
10/15/2017,24,0.39,0.42,0.37,0.41,,
10/14/2017,23,0.43,0.46,0.39,0.39,,
10/13/2017,22,0.44,0.47,0.41,0.43,,
10/12/2017,21,0.45,0.48,0.42,0.44,,
10/11/2017,20,0.42,0.45,0.41,0.45,,
10/10/2017,19,0.38,0.43,0.36,0.41,,
10/9/2017,18,0.4,0.44,0.36,0.38,,
10/8/2017,17,0.46,0.47,0.36,0.4,,
10/7/2017,16,0.47,0.48,0.42,0.46,,
10/6/2017,15,0.41,0.49,0.4,0.48,,
10/5/2017,14,0.4,0.42,0.38,0.41,,
10/4/2017,13,0.34,0.4,0.34,0.4,,
10/3/2017,12,0.37,0.37,0.3,0.35,,
10/2/2017,11,0.44,0.44,0.36,0.36,,
10/1/2017,10,0.45,0.45,0.38,0.44,,
9/30/2017,9,0.31,0.47,0.3,0.45,,
9/29/2017,8,0.25,0.33,0.21,0.31,,
9/28/2017,7,0.19,0.28,0.19,0.24,,
9/27/2017,6,0.19,0.21,0.19,0.19,,
9/26/2017,5,0.18,0.22,0.18,0.2,,
9/25/2017,4,0.17,0.18,0.16,0.18,,
9/24/2017,3,0.13,0.19,0.13,0.17,,
9/23/2017,2,0.15,0.16,0.13,0.13,,
9/22/2017,1,0.17,0.18,0.14,0.15,,
9/21/2017,0,0.19,0.21,0.16,0.17,,
